;CountryName;CountryID;lowcarbonRDexp;year;Electricity_production_from_oil_gas_coal;general_public_expenditures;Coal_rents_percentage_of_GDP;Inflation;GDP_growth_annual_percentage;Natural_gas_rents_percentage_of_GDP;Oil_rents_percentage_of_GDP;disproportionality;election_year;green_vs_growth;left_vs_right;green_cabinet;left_incumbent_gov;single_party_gov;environmental_saliency ;political_constraints;institutional_constraints;social_expenditures;EU;prop;fed;pres;bic;deficit
PRT;Portugal;16;1;2004;0.461369395224645;20.8033000190688;0.0244293799263289;5.8371241074106;3.96941456013641;1.29306091281379;8.17378726229252;4.85;0;5.20797682;2.8962221;0;0;0;10.95;0.4104040;2;22.34;1;2;0;1;1;-6.18355315525575
PRT;Portugal;16;1;2005;0.386170716601698;19.4420868076023;0.00739139012323963;8.75245695757427;2.62541993829724;1.20019421725167;9.30570111352221;4.85;1;3.87294292;2.5986514;0;0;1;11.92;0.4104040;2;23.21;1;2;0;1;1;-6.13031487624455
PRT;Portugal;16;1;2006;0.525482173202884;18.6393011469027;0.0111871891114407;8.76330834205979;2.39982842629603;2.05847935424888;9.23136932509346;4.85;0;3.95088005;1.8100976;0;1;1;11.92;0.4079693;2;22.99;1;2;0;1;1;-4.18050065767588
PRT;Portugal;16;1;2007;0.687668978488304;18.7287063548088;0.0261517614348063;2.95674799301742;2.99428771442589;1.97188935211361;7.90489386192374;4.85;0;4.03011179;1.0212083;0;1;1;11.92;0.4079693;2;22.75;1;2;0;1;1;-2.89922577919492
PRT;Portugal;16;1;2008;0.429187588971437;18.5066491759011;0.062364909183007;10.4059204327337;0.476345013071636;2.89526235338652;9.29051806655928;4.85;0;4.10934353;0.2323190;0;1;1;11.92;0.4079693;2;23.16;1;2;0;1;1;-3.69957962852625
PRT;Portugal;16;1;2009;3.33030485803068;21.5984395183656;0.0174341558788611;-5.21392021071466;-1.72702030948713;3.12974539027836;5.56465375148056;4.85;1;4.00406218;-0.1028124;0;1;1;10.30;0.4079693;2;25.57;1;2;0;1;1;-9.87255259323275
PRT;Portugal;16;1;2010;4.05800159041854;21.3402076574805;0.021594579716324;5.96821152270515;0.701833823862358;2.25727976564231;6.51039218982188;4.85;0;1.70088565;2.6451359;0;1;1;10.30;0.2109086;2;25.49;1;2;0;1;1;-11.3983971975312
ESP;Spain;17;1;1990;19.7861459786146;18.4468059952448;0.0383651811810948;2.42376458070979;0.152972926692058;0.251360468130589;0.595637304470197;6.53;0;4.38449001;1.0328118;0;1;1;3.99;0.5092472;2;19.73;1;2;2;0;3;-4.84869887308103
ESP;Spain;17;2;1991;22.6093224411341;18.6949596535338;0.0398155530683213;0.890019726687569;-1.09048925929439;0.199256191319138;0.367819592296611;6.53;0;4.06736660;0.6133761;0;1;1;3.99;0.5092472;2;20.49;1;2;2;0;3;-5.52649707239682
ESP;Spain;17;2;1992;27.2086094728522;18.8549179804685;0.0341315125672407;2.00081348371231;1.09443194434893;0.157159972176994;0.385635023227216;6.53;0;3.75024390;0.1939405;0;1;1;3.99;0.5092472;2;21.66;1;2;2;0;3;-4.46197736274421
ESP;Spain;17;2;1993;22.7804522246535;17.7321903635826;0.0177346575116428;1.47962171051554;6.3915948267381;0.162116581178014;0.35881536433594;6.53;1;4.05667830;0.2763592;0;1;1;4.07;0.4835509;2;22.94;1;2;2;0;3;-7.62274419621247
ESP;Spain;17;2;1994;17.7555880749476;16.7935982339956;0.00753938797512393;1.9075959758965;5.11861607675419;0.157546340900391;0.26554476237781;6.53;0;5.67172194;1.5445538;0;1;1;4.07;0.4907948;3;21.92;1;2;2;0;3;-7.15247960165138
ESP;Spain;17;1;1995;15.9613998114359;16.8014048796708;0.0229762284540224;1.43071993050452;4.72246536813871;0.14040026436503;0.202537958502743;6.53;0;6.97625494;2.7136104;0;1;1;4.07;0.4907948;3;21.27;1;2;2;0;3;-6.78849644367634
ESP;Spain;17;1;1996;20.7523373454336;16.6328720784166;0.0165867593844818;1.38955149466288;3.61549017567337;0.181800024967326;0.267224239091632;6.53;1;9.01427269;6.3348050;0;0;1;5.30;0.4907948;3;21.21;1;2;2;0;3;-5.86280133196239
ESP;Spain;17;1;1997;29.7259424937347;16.8344225540238;0.0136101889285819;1.59110209079603;2.04983707721415;0.201669383203224;0.393299189735628;6.53;0;8.70210457;6.8797598;0;0;1;5.30;0.4845909;3;20.58;1;2;2;0;3;-3.85696788556197
ESP;Spain;17;1;1998;24.1757949590556;17.5472263306686;0.021130976145144;1.1123072247188;0.797441296469529;0.135524864971893;0.191378702572249;6.53;0;10.24327946;6.3859377;0;0;1;5.30;0.4845909;3;20.45;1;2;2;0;3;-2.62485319059772
ESP;Spain;17;1;1999;30.2985429833144;17.2764927712865;0.0123955535550282;0.514673087855996;5.45113058291042;0.193440329762606;0.270282206682048;6.53;0;10.74158287;5.8921156;0;0;1;5.30;0.4845909;3;20.25;1;2;2;0;3;-1.23916652538176
ESP;Spain;17;1;2000;28.328279868525;17.0904296597936;0.0271937905131787;2.84979585136216;2.90514065483116;0.405804749190086;0.51082500042025;6.53;1;11.16291237;5.7779036;0;0;1;4.95;0.4845909;3;19.99;1;2;2;0;3;-1.16076073047659
ESP;Spain;17;1;2001;36.3160820782371;16.8974143824974;0.0686233205578626;3.80785649897508;3.46432738698022;0.384836293170863;0.329315831872322;6.53;0;11.74984360;5.8804994;0;0;1;4.95;0.5108737;3;19.64;1;2;2;0;3;-0.454926083427366
ESP;Spain;17;1;2002;30.2764035541116;16.7597517402594;0.0498706961670205;0.33565011410326;4.67460896200862;0.270076180655596;0.253099469190677;6.53;0;12.20928955;5.9236841;0;0;1;4.95;0.5108737;3;19.87;1;2;2;0;3;-0.316722522253291
ESP;Spain;17;1;2003;33.7837506437453;16.8073798286529;0.0282876259504472;2.24314203742348;4.54999488383494;0.201322975354679;0.175349767216345;6.53;0;12.66873455;5.9668694;0;0;1;4.95;0.5108737;3;20.45;1;2;2;0;3;-0.375062635086118
ESP;Spain;17;1;2004;27.7302877428999;17.0698568184318;0.0805040584407425;2.81794708221685;4.02830274099495;0.193369555180704;0.176012186220731;6.53;1;4.71426344;0.4986697;0;1;1;4.73;0.5108737;3;20.62;1;2;2;0;3;-0.109490282591975
ESP;Spain;17;1;2005;35.5753118599888;17.9474275333411;0.102805779616551;2.03237740925218;3.32071681762986;0.178706824371306;0.234492967956056;6.53;0;1.32953048;-1.3529215;0;1;1;4.73;0.3913953;3;20.89;1;2;2;0;3;1.23156454310474
ESP;Spain;17;1;2006;35.3470024310811;18.3612009023046;0.128546744405154;2.60851230417228;2.88106230252933;0.214822641920815;0.25749866660734;6.53;0;0.73734927;-1.1982988;0;1;1;4.73;0.3913953;3;20.90;1;2;2;0;3;2.12407964352282
ESP;Spain;17;1;2007;34.2947912143167;18.428481890793;0.0702333150061984;5.33847204908595;3.02816048935487;0.207412009598769;0.530770293019025;6.53;0;0.32097134;-1.0864816;0;1;1;4.73;0.3913953;3;21.35;1;2;2;0;3;1.88621705024178
ESP;Spain;17;1;2008;35.6115025883104;19.7871239559465;0.320562157287875;2.60453050346587;-1.11152307640903;0.249812732108736;1.10545494351826;6.53;1;0.16801886;-1.1716441;0;1;1;8.04;0.3913953;3;22.77;1;2;2;0;3;-4.57225104795587
ESP;Spain;17;1;2009;28.1614618093112;19.7795241550742;0.154914556710242;2.72641870455506;-0.13517017562981;0.290483965337654;0.588806839423872;6.53;0;-0.22175111;-1.5285646;0;1;1;8.04;0.3353155;3;26.13;1;2;2;0;3;-11.2759194368774
ESP;Spain;17;1;2010;26.6835916622127;19.7012914203657;0.207590729293686;3.07905954558339;1.523877570677;0.218250877619494;0.669913810815004;6.53;0;-0.04645831;-1.8403885;0;1;1;8.04;0.3353155;3;26.69;1;2;2;0;3;-9.52662837731388
SWE;Sweden;18;3;1990;65.2847364335615;15.193988661691;0.00136894644447407;13.1446522349531;3.95052276325154;0;0;1.95;0;1.21569192;-2.4282269;0;1;1;18.33;0.4861862;0;28.46;0;2;0;0;1;3.14768139728308
SWE;Sweden;18;3;1991;66.876345532831;16.8698359548663;0.00108787674088239;10.0861852678023;4.36820646267402;0;0;1.95;1;2.74051166;-0.5868538;0;1;1;13.85;0.4861862;0;30.37;0;2;0;0;1;-0.0717327076607599
SWE;Sweden;18;4;1992;81.4299699557776;16.8983427615539;0.000425847311800223;11.4460318136797;1.08947640831229;0;0;1.95;0;5.03446341;10.2754402;0;0;0;13.85;0.5091429;0;34.12;0;2;0;0;1;-8.36889681037025
SWE;Sweden;18;3;1993;69.5450145208132;17.4846493096818;4.61318107937599e-05;7.37643004499773;-2.04327653157694;0;0;1.95;0;3.14819241;12.7267056;0;0;0;13.85;0.5091429;0;36.01;0;2;0;0;1;-10.6561806246102
SWE;Sweden;18;3;1994;62.8550456373269;17.5418972078462;4.30073105938715e-05;7.27762763113292;0.964837925343673;0;0;1.95;1;6.50733232;13.1918774;0;0;0;12.77;0.5091429;0;34.62;0;2;0;0;1;-8.6757351595016
SWE;Sweden;18;2;1995;71.6992517499396;17.4618341842831;0;3.42861722997527;4.28278045950353;0;0;1.95;0;14.58443546;8.2459278;0;1;1;12.77;0.4761955;1;32.15;1;2;0;0;1;-6.97339858383817
SWE;Sweden;18;2;1996;54.1389429642328;17.6785052834986;0;2.39098551097668;3.50424706916527;0;0;1.95;0;13.33712769;8.3948994;0;1;1;12.77;0.4761955;1;31.64;1;2;0;0;1;-3.09028955942652
SWE;Sweden;18;2;1997;58.3206375249033;17.5986270430767;0;3.88520763490376;4.40086775381248;0;0;1.95;0;12.08981991;8.5438709;0;1;1;12.77;0.4761955;1;30.49;1;2;0;0;1;-1.54799607524177
SWE;Sweden;18;2;1998;63.6389338679415;17.8329520142725;0;3.82503336507864;4.80796297573329;0;0;1.95;1;10.73860455;8.9853592;0;1;1;11.36;0.4761955;2;30.48;1;2;0;0;1;0.845416851790208
SWE;Sweden;18;2;1999;79.7268956517687;18.0287125008795;0;3.37052757718268;3.90657744002579;0;0;1.95;0;9.07512093;9.2024345;0;1;1;11.36;0.5128977;2;29.85;1;2;0;0;1;0.633876234747754
SWE;Sweden;18;2;2000;69.7385409941898;18.8660006278889;0;3.42026872745282;3.81617806346979;0;0;1.95;0;7.66068554;8.0562925;0;1;1;11.36;0.5128977;2;28.73;1;2;0;0;1;3.13668016651661
SWE;Sweden;18;3;2001;65.3526251949402;19.2496713441573;0;3.71598281865167;1.94367229584959;0;0;1.95;0;6.17913294;6.9101515;0;1;1;11.36;0.5128977;2;28.90;1;2;0;0;1;1.40551060419314
SWE;Sweden;18;3;2002;78.1073384446878;19.5520943488025;0;4.18978168737742;0.770924024291219;0;0;1.95;1;3.24948287;5.4834952;0;1;1;10.58;0.5128977;2;29.51;1;2;0;0;1;-1.4079843592331
SWE;Sweden;18;3;2003;61.3486382493927;20.1063960286184;0;3.42715372962287;-0.930521192623061;0;0;1.95;0;3.87504864;0.7200989;0;1;1;10.58;0.5103725;2;30.31;1;2;0;0;1;-1.21411316092907
SWE;Sweden;18;3;2004;71.9320944966203;20.4236198546812;0;2.3996146661088;1.78873568157121;0;0;1.95;0;4.25211763;-1.4385072;0;1;1;10.58;0.5103725;2;29.73;1;2;0;0;1;0.202363097011839
SWE;Sweden;18;2;2005;81.4562223954274;20.9851476263691;0;3.33290322756528;0.78184821592744;0;0;1.95;0;5.27635622;-2.7028794;0;1;1;10.58;0.5074741;2;29.16;1;2;0;0;1;1.81415451329078
SWE;Sweden;18;2;2006;67.0042819499341;20.320763680752;0;3.18454265930981;1.62503417629674;0;0;1.95;1;6.23918629;-0.7150026;0;1;1;8.59;0.5074741;2;28.55;1;2;0;0;1;2.13521877582926
SWE;Sweden;18;2;2007;64.8072330262709;19.6068703956792;0;2.96634549274198;2.50657964551773;0;0;1.95;0;6.82193470;8.2258797;0;0;0;8.59;0.5074741;2;27.42;1;2;0;0;1;3.32886795615843
SWE;Sweden;18;3;2008;67.1643760307861;19.7690520506211;0;1.73772428812507;0.319247925063081;0;0;1.95;0;7.50443554;7.6791201;0;0;0;8.59;0.5074741;2;27.59;1;2;0;0;1;1.92218195275599
SWE;Sweden;18;4;2009;62.4328038478639;21.3058745458386;0;1.09813586372714;-3.12207942033321;0;0;1.95;0;8.18693733;7.1323605;0;0;0;8.59;0.5074741;2;29.83;1;2;0;0;1;-0.836128457722734
SWE;Sweden;18;4;2010;46.5776387103984;20.5931543785576;0;0.642290869101615;1.73762547590566;0;0;1.95;1;8.62501335;6.6209922;0;0;0;10.95;0.5074741;2;28.22;1;2;0;0;1;-0.0902397534848369
GBR;United Kingdom;20;2;1990;2.21188623410785;25.1621820401025;1.11728987845116e-05;9.47382068413938;0.754674768666845;0;0.000117973668176997;16.00;0;3.38527107;13.2798529;0;0;1;4.53;0.3603388;1;16.66;1;0;0;0;2.5;-1.87154878611319
GBR;United Kingdom;20;2;1991;3.3653126488399;25.9866231253841;2.45682736791966e-05;8.24678891530533;-1.14597486858065;0;3.50046710785692e-05;16.00;0;2.87999201;13.1955128;0;0;1;4.53;0.3603388;1;18.23;1;0;0;0;2.5;-2.91771183934829
GBR;United Kingdom;20;2;1992;4.00038372985418;27.0522731711055;1.71764754793348e-05;1.01534124278373;-1.15859276007859;0;1.80223442701234e-05;16.00;1;2.89466786;12.8869686;0;0;1;5.48;0.3603388;1;19.85;1;0;0;0;2.5;-5.54243849814623
GBR;United Kingdom;20;1;1993;4.63279792353715;27.3765144033096;0;2.21227109193029;-2.06561636960983;0;1.15543586556568e-05;16.00;0;4.98916435;11.6816120;0;0;1;5.48;0.3731787;1;20.52;1;0;0;0;2.5;-6.79557280526409
GBR;United Kingdom;20;1;1994;5.60406447091801;26.3906139745805;0;2.58804231614012;3.92997283681697;0;9.97291108502657e-05;16.00;0;7.25697899;10.4015198;0;0;1;5.48;0.3731787;1;20.03;1;0;0;0;2.5;-5.92510793572238
GBR;United Kingdom;20;1;1995;5.0953180527739;25.48163834919;0;3.81139139844461;3.93519292606446;0;7.63364291506009e-05;16.00;0;9.52479458;9.1214275;0;0;1;5.48;0.3731787;1;19.78;1;0;0;0;2.5;-5.02468273427501
GBR;United Kingdom;20;1;1996;8.60929977884759;25.8357808134596;0;1.00905860647234;1.57945640649923;0;0;16.00;0;11.79260921;7.8413363;0;0;1;5.48;0.3731787;1;19.64;1;0;0;0;2.5;-3.56961383507958
GBR;United Kingdom;20;1;1997;4.74846856024557;25.3117201501122;0;1.52551795787954;3.07052659296374;0;0;16.00;1;11.12988186;5.4836030;0;1;1;3.94;0.3731787;2;18.96;1;0;0;0;2.5;-2.08737278038179
GBR;United Kingdom;20;1;1998;4.27480146859709;25.3735766325035;0;0.812959691365791;4.31183635326269;0;0;16.00;0;7.92447996;4.6606150;0;1;1;3.94;0.3524106;2;19.21;1;0;0;0;2.5;-0.332960038785237
GBR;United Kingdom;20;1;1999;4.31418644002118;25.3955188223064;0;0.897864615617408;4.24718414367548;0;0;16.00;0;5.05358744;4.3134584;0;1;1;3.94;0.3524106;2;19.00;1;0;0;0;2.5;0.613069474169122
GBR;United Kingdom;20;1;2000;3.07165825478032;24.5318918954833;0;1.50577048243903;4.7663488714872;0;0;16.00;0;2.18269539;3.9663017;0;1;1;3.94;0.3524106;2;19.06;1;0;0;0;2.5;1.34264906690942
GBR;United Kingdom;20;1;2001;3.63253813546211;24.7371622590446;0;2.48352296605476;1.44949861796981;0;0;16.00;1;-0.27192998;3.6994617;0;1;1;3.53;0.3524106;2;19.85;1;0;0;0;2.5;0.197806874292374
GBR;United Kingdom;20;1;2002;4.83844580777096;25.4515967142048;0;1.54763939768029;2.1969210621746;0;0;16.00;0;-1.06148648;3.7538888;0;1;1;3.53;0.3587390;2;19.98;1;0;0;0;2.5;-1.91895397602022
GBR;United Kingdom;20;1;2003;6.4529949253577;25.7127015543631;0;1.70023943467432;2.30981059032811;0;0;16.00;0;-1.71228719;3.8350883;0;1;1;3.53;0.3587390;2;20.41;1;0;0;0;2.5;-3.16348801955602
GBR;United Kingdom;20;1;2004;2.98273258918858;25.0213236265783;0;0.333021897741204;4.33685615384474;0;0;16.00;0;-2.36308789;3.9162879;0;1;1;3.53;0.3587390;2;20.95;1;0;0;0;2.5;-3.08022029112599
GBR;United Kingdom;20;1;2005;2.12736400088403;24.8966508988992;0;0.686383050698964;2.85880323990261;0;0;16.00;1;-2.69538569;4.0429420;0;1;1;5.11;0.3587236;2;20.98;1;0;0;0;2.5;-2.95994158564676
GBR;United Kingdom;20;1;2006;2.64366372150803;24.6292687114709;0;1.75741369074541;4.66277355175126;0;0;16.00;0;-1.75367224;4.3514156;0;1;1;5.11;0.3969415;2;20.77;1;0;0;0;2.5;-2.86370759018962
GBR;United Kingdom;20;1;2007;2.1844741740188;24.1465624263992;0;2.82589323136247;3.43922177600065;0;0;16.00;0;-0.70579100;4.6750412;0;1;1;5.11;0.3969415;2;20.97;1;0;0;0;2.5;-2.67406133451854
GBR;United Kingdom;20;1;2008;2.06479245333369;24.6375342039409;0;3.23523527997193;-0.450559256743361;0;0;16.00;0;0.34209016;4.9986668;0;1;1;5.11;0.3969351;2;22.52;1;0;0;0;2.5;-5.16258931966934
GBR;United Kingdom;20;2;2009;2.31911217826711;25.9990296803482;0;2.35890510051033;-4.33979057452935;0;0;16.00;0;1.38997138;5.3222923;0;1;1;5.11;0.3969223;2;24.87;1;0;0;0;2.5;-10.3394086518701
GBR;United Kingdom;20;3;2010;4.430823117338;25.0323694915548;0;0.947565418694609;5.95210700755608;0;0;16.00;1;1.81698537;5.6461215;0;0;0;5.90;0.3969031;2;23.80;1;0;0;0;2.5;-9.25514593457987
USA;United States;21;3;1990;69.0632266073605;15.9007731491978;0.195297395036435;3.74332973950307;1.88596495668033;0.191199086967241;0.755804396449831;13.35;0;-1.64639759;1.0561714;0;0;1;5.85;0.4079305;5;13.67;0;0;2;4;4;-5.47236445469332
USA;United States;21;3;1991;68.8630644968033;16.3175698333049;0.175597588533094;3.38176155752325;-0.108264790855543;0.161451131953975;0.506085201492786;13.35;0;-0.31896472;1.1771674;0;0;1;5.85;0.4101034;5;14.65;0;0;2;4;4;-6.29003930049047
USA;United States;21;3;1992;69.5494736893601;16.0786874646011;0.137249321355661;2.27891032200954;3.52244052740502;0.230363886125663;0.47950280562962;13.35;1;1.04950070;1.3861210;0;0;1;3.60;0.4101034;5;15.31;0;0;2;4;4;-7.2802710937553
USA;United States;21;2;1993;70.1448023305185;15.6452689260237;0.0657460855704706;2.37033959228728;2.75178105096643;0.311011595800788;0.38289969050712;13.35;0;0.33604532;0.7954966;0;0;1;3.60;0.3923167;5;15.52;0;0;2;4;4;-6.44182009966088
USA;United States;21;2;1994;70.2637151887549;15.2060534337024;0.0632359339890562;2.13542371031643;4.02879325991903;0.24199907421738;0.302198850339874;13.35;0;-1.55252147;0.7947075;0;0;1;3.60;0.3923167;5;15.48;0;0;2;4;4;-5.0488103412041
USA;United States;21;3;1995;68.8114852457892;14.9447710913016;0.185713588423382;2.09690072853132;2.68421727207786;0.149125866257779;0.308827462393673;13.35;0;-0.78003424;3.4839861;0;0;1;3.60;0.3976399;5;15.48;0;0;2;4;4;-4.6838153752232
USA;United States;21;2;1996;68.4839468411314;14.5283200229106;0.196270514006632;1.83096786909518;3.77256549921414;0.289078666819355;0.369685049270465;13.35;1;-1.70149946;3.8343294;0;0;1;4.76;0.3976399;5;15.24;0;0;2;4;4;-3.53346584919272
USA;United States;21;2;1997;70.5287537239054;14.2293238255567;0.18268090400199;1.72443131394728;4.44717494524525;0.252763781031388;0.220512610533995;13.35;0;-2.35508966;3.7390676;0;0;1;4.76;0.3990445;5;14.83;0;0;2;4;4;-2.09196621064109
USA;United States;21;2;1998;71.2801984174547;13.9868964790694;0.162224066220487;1.12553310417421;4.48139443155316;0.171491393708021;0.0803914045354448;13.35;0;-2.83326054;3.3881245;0;0;1;4.76;0.3990445;5;14.85;0;0;2;4;4;-0.932988080113172
USA;United States;21;2;1999;70.6433590335493;14.0317985261662;0.127146205797623;1.40923275648311;4.79449904467508;0.223370191767635;0.170749238848519;13.35;0;-3.34954977;2.9824905;0;0;1;4.76;0.3990445;5;14.58;0;0;2;4;4;-0.520663542315087
USA;United States;21;2;2000;71.5934508809864;14.0239517400802;0.139485681310995;2.26554767048013;4.07715947941618;0.467952397941929;0.310743475067516;13.35;1;-3.82966971;2.6207082;0;0;1;3.52;0.3983172;5;14.55;0;0;2;4;4;0.313685499649203
USA;United States;21;2;2001;72.1988282370336;14.5356379493206;0.212243341174199;2.25295235878073;0.954338728708379;0.463249939256827;0.160682015670439;13.35;0;-1.70294881;5.5470343;0;0;1;3.52;0.4042258;5;15.14;0;0;2;4;4;-1.90328719839266
USA;United States;21;2;2002;70.9873760648162;15.0590355024837;0.152204715233715;1.55853138907887;1.69594292274957;0.235800851052689;0.16262944808911;13.35;0;-1.59457922;4.3351536;0;0;1;3.52;0.4002662;5;15.96;0;0;2;4;4;-5.35108159442011
USA;United States;21;2;2003;71.2893520499555;15.2436331781727;0.153575124755734;1.97359931687618;2.7962091006717;0.394897866365647;0.19064269249705;13.35;0;-1.46801162;3.1533303;0;0;1;3.52;0.4074517;5;16.21;0;0;2;4;4;-6.48142777568216
USA;United States;21;2;2004;71.385701336522;15.158309850606;0.321790365313007;2.68440804151825;3.85255260064351;0.554782206877181;0.257913899913957;13.35;1;-1.36052668;1.9395651;0;0;1;4.15;0.4074517;5;16.07;0;0;2;4;4;-5.80910107788032
USA;United States;21;2;2005;72.104860119277;15.047143394;0.265907942222621;3.13582406672013;3.48322032025258;0.586958785169831;0.328343750507193;13.35;0;-0.64736748;1.9162706;0;0;1;4.15;0.4048332;5;15.88;0;0;2;4;4;-4.50165182717923
USA;United States;21;2;2006;71.3259217344704;15.0044511883738;0.276121431896788;3.08558293163451;2.78281062584327;0.418306975383494;0.299944711896616;13.35;0;0.32051277;2.4314756;0;0;1;4.15;0.4048332;5;15.96;0;0;2;4;4;-3.43636421278784
USA;United States;21;2;2007;71.9668864905994;15.1892879283282;0.249445316591731;2.70252656886151;2.01050755163328;0.350058206129627;0.31030074469758;13.35;0;-1.36889684;-0.4494289;0;0;1;4.15;0.3906986;5;16.10;0;0;2;4;4;-4.09394056069453
USA;United States;21;3;2008;71.3921777212881;15.9340733958399;0.700257754208625;1.91793297784062;0.122188442974647;0.539654167993354;0.535247054231197;13.35;1;0.13524580;1.2766359;0;0;1;3.31;0.3906986;5;16.76;0;0;2;4;4;-7.48275466225597
USA;United States;21;5;2009;69.4503642511695;16.8076950275681;0.33069937511694;0.640954732672782;-2.59988835108558;0.0552429470747698;0.279472042439021;13.35;0;-0.30060229;0.1806607;0;0;1;3.31;0.3985361;5;18.83;0;0;2;4;4;-13.2316422701946
USA;United States;21;3;2010;70.2777650829754;16.6858391442419;0.464635185945344;1.20179162538872;2.70885669419681;0;0.31803641059245;13.35;0;-0.42309117;-1.2771380;0;0;1;3.31;0.3985361;5;19.56;0;0;2;4;4;-12.5200943984871